consuming_country_iso3,model,scenario,analysis_year,demand_component,purchased_country_iso3,purchased_country_name,purchased_world_region,purchased_sector_code,purchased_sector_name,purchased_sector_group,value,unit,note
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,MLT,Malta,Europe,POME,Production of meat products nec,Food and catering,6.210834017755133e-06,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,MLT,Malta,Europe,VOIL,Processing vegetable oils and fats,Food and catering,2.7065445002853866e-07,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,MLT,Malta,Europe,DAIR,Processing of dairy products,Food and catering,0.0001396346033948365,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,MLT,Malta,Europe,OFOD,Processing of Food products nec,Food and catering,0.00028321188123895405,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,MLT,Malta,Europe,BEVR,Manufacture of beverages,Food and catering,8.243280333053191e-05,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,MLT,Malta,Europe,FSHP,Manufacture of fish products,Food and catering,0.030142729003603683,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,MLT,Malta,Europe,TOBC,Manufacture of tobacco products (16),Food and catering,1.3663350972837904e-05,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,MLT,Malta,Europe,TEXT,Manufacture of textiles (17),Textile,9.12899341516788e-05,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,MLT,Malta,Europe,GARM,Manufacture of wearing apparel; dressing and dyeing of fur (18),Textile,0.00031330152476044765,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,MLT,Malta,Europe,LETH,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",Textile,8.212657848806449e-05,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,MLT,Malta,Europe,WOOD,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",Furniture and timber,1.0796234709262907e-06,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,MLT,Malta,Europe,PULP,Pulp,Paper Products,3.607363893157656e-09,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,MLT,Malta,Europe,PAPE,Paper,Paper Products,0.00046498971661251506,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,MLT,Malta,Europe,MDIA,"Publishing, printing and reproduction of recorded media (22)",Paper Products,7.723105976315748e-05,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,MLT,Malta,Europe,PLAS,"Plastics, basic",Chemical,5.184815865346935e-07,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,MLT,Malta,Europe,PFER,P- and other fertiliser,Chemical,1.993388694816591e-08,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,MLT,Malta,Europe,CHEM,Chemicals nec,Chemical,1.7091597676824522e-05,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,MLT,Malta,Europe,RUBP,Manufacture of rubber and plastic products (25),Chemical,0.0002262555053848332,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,MLT,Malta,Europe,GLAS,Manufacture of glass and glass products,Non-metallic mineral products,7.4075184078910035e-06,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
DNK,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022),baseline,2022,healthcare_services,MLT,Malta,Europe,CRMC,Manufacture of ceramic goods,Non-metallic mineral products,0.0009180312413085213,M.EUR,healthcare_services enters as the scaled intermediate-input column of DK Health and social work (Steenmeijer construction): value added carries no environmental pressure and is therefore not part of y_H; pharmaceuticals/appliances enter at full basic-price value distributed over supplying regions
